,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
85019,Punjab Circle,DivReportingCircle,Sangrur Division,Jharon BO,148029,BO,Delivery,SANGRUR,PUNJAB,30.131501,75.651357
85020,Punjab Circle,DivReportingCircle,Sangrur Division,Bhai Ke Pishore BO,148030,BO,Delivery,SANGRUR,PUNJAB,30.001533,75.883894
85021,Punjab Circle,DivReportingCircle,Sangrur Division,Gobindgarh Khokhar BO,148030,BO,Delivery,SANGRUR,PUNJAB,29.996431,75.792012
85022,Punjab Circle,DivReportingCircle,Sangrur Division,Badshahpur BO,148024,BO,Delivery,SANGRUR,PUNJAB,28.398271,77.053568
85023,Punjab Circle,DivReportingCircle,Sangrur Division,Banbhauri BO,148024,BO,Delivery,SANGRUR,PUNJAB,29.406232,76.046444
85024,Punjab Circle,DivReportingCircle,Sangrur Division,Rajomajra BO,148024,BO,Delivery,SANGRUR,PUNJAB,30.371001,75.799643
85197,Punjab Circle,Punjab West Region,Bhatinda Division,Mehta BO,151005,BO,Delivery,BATHINDA,PUNJAB,31.6659,75.2494
85375,Punjab Circle,Punjab West Region,Amritsar Division,Chhidan BO,143107,BO,Delivery,AMRITSAR,PUNJAB,31.6758,74.87
85376,Punjab Circle,Punjab West Region,Amritsar Division,Chicha BO,143107,BO,Delivery,AMRITSAR,PUNJAB,31.56,74.7
85377,Punjab Circle,Punjab West Region,Amritsar Division,Gharinda BO,143107,BO,Delivery,AMRITSAR,PUNJAB,31.61,74.66
85378,Punjab Circle,Punjab West Region,Amritsar Division,Hoshiar Nagar BO,143107,BO,Delivery,AMRITSAR,PUNJAB,31.58,74.68
85379,Punjab Circle,Punjab West Region,Amritsar Division,Ibban Kalan BO,143009,BO,Delivery,AMRITSAR,PUNJAB,31.58,74.84
85380,Punjab Circle,Punjab West Region,Amritsar Division,Sangna BO,143009,BO,Delivery,AMRITSAR,PUNJAB,31.56,74.81
85381,Punjab Circle,Punjab West Region,Amritsar Division,Nangal Dial Singh BO,143113,BO,Delivery,AMRITSAR,PUNJAB,31.62,75.01
85382,Punjab Circle,Punjab West Region,Amritsar Division,Nawanpind BO,143113,BO,Delivery,AMRITSAR,PUNJAB,31.54,74.99
85383,Punjab Circle,Punjab West Region,Kapurthala Division,Phul Gudewal BO,144629,BO,Delivery,JALANDHAR,PUNJAB,31.1289,75.15782
85449,Punjab Circle,Punjab West Region,Kapurthala Division,Muridwal BO,144701,BO,Delivery,JALANDHAR,PUNJAB,31.125808,75.473292
85450,Punjab Circle,Punjab West Region,Kapurthala Division,Akbarpur Kalan BO,144041,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
85451,Punjab Circle,Punjab West Region,Kapurthala Division,Haripur BO,144041,BO,Delivery,JALANDHAR,PUNJAB,31.125807,75.473293
85452,Punjab Circle,Punjab West Region,Kapurthala Division,Sangowal BO,144041,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
85453,Punjab Circle,Punjab West Region,Kapurthala Division,Singhpur BO,144041,BO,Delivery,JALANDHAR,PUNJAB,31.125808,75.473292
85454,Punjab Circle,Punjab West Region,Kapurthala Division,Umarwal Billa BO,144041,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
85455,Punjab Circle,Punjab West Region,Kapurthala Division,Bhodipur BO,144040,BO,Delivery,JALANDHAR,PUNJAB,31.125808,75.473292
85456,Punjab Circle,Punjab West Region,Kapurthala Division,Billi Chuharmi BO,144040,BO,Delivery,JALANDHAR,PUNJAB,31.1449,75.4852
85457,Punjab Circle,Punjab West Region,Kapurthala Division,Bagga BO,144703,BO,Delivery,JALANDHAR,PUNJAB,31.2959166,75.4293773
85773,Punjab Circle,Punjab West Region,Amritsar Division,Aima Kalan BO,143301,BO,Delivery,Tarn Taran,PUNJAB,31.52,74.8
85774,Punjab Circle,Punjab West Region,Amritsar Division,Baghiari BO,143301,BO,Delivery,Tarn Taran,PUNJAB,31.5,74.76
85775,Punjab Circle,Punjab West Region,Amritsar Division,Kot Dharam Chand Kalan BO,143301,BO,Delivery,Tarn Taran,PUNJAB,31.47,74.84
85776,Punjab Circle,Punjab West Region,Amritsar Division,Lalu Ghuman BO,143301,BO,Delivery,Tarn Taran,PUNJAB,31.49,74.84
85777,Punjab Circle,Punjab West Region,Amritsar Division,Chamba Kalan BO,143408,BO,Delivery,Tarn Taran,PUNJAB,31.26,75
85778,Punjab Circle,Punjab West Region,Amritsar Division,Pheloke BO,143411,BO,Delivery,Tarn Taran,PUNJAB,31.3783031,74.9997698
85779,Punjab Circle,Punjab West Region,Amritsar Division,Sheron BO,143411,BO,Delivery,Tarn Taran,PUNJAB,31.3783001,74.9997728
85780,Punjab Circle,Punjab West Region,Amritsar Division,Tur BO,143411,BO,Delivery,Tarn Taran,PUNJAB,31.3783001,74.9997728
85781,Punjab Circle,Punjab West Region,Amritsar Division,Usman BO,143411,BO,Delivery,Tarn Taran,PUNJAB,31.3783021,74.9997708
85782,Punjab Circle,Punjab West Region,Amritsar Division,Johal Dhai Wala BO,143407,BO,Delivery,Tarn Taran,PUNJAB,31.13,75.84
85783,Punjab Circle,Punjab West Region,Amritsar Division,Pringri BO,143412,BO,Delivery,Tarn Taran,PUNJAB,31.23,74.89
85784,Punjab Circle,Punjab West Region,Amritsar Division,Ratta Gudda BO,143412,BO,Delivery,Tarn Taran,PUNJAB,31.23,74.92
85785,Punjab Circle,Punjab West Region,Amritsar Division,Dayal Pura BO,143304,BO,Delivery,Tarn Taran,PUNJAB,31.32,74.76
85786,Punjab Circle,Punjab West Region,Amritsar Division,Kalsian Kalan BO,143304,BO,Delivery,Tarn Taran,PUNJAB,31.28,74.7
85787,Punjab Circle,Punjab West Region,Amritsar Division,Rasulpur Kalan BO,143113,BO,Delivery,AMRITSAR,PUNJAB,31.64,75.05
85788,Punjab Circle,Punjab West Region,Amritsar Division,Tangra BO,143149,BO,Delivery,AMRITSAR,PUNJAB,31.56,75.12
85789,Punjab Circle,Punjab West Region,Amritsar Division,Tmmowal BO,143149,BO,Delivery,AMRITSAR,PUNJAB,31.53,75.1
85790,Punjab Circle,Punjab West Region,Amritsar Division,Abdal BO,143502,BO,Delivery,AMRITSAR,PUNJAB,31.74,75.08
85791,Punjab Circle,Punjab West Region,Amritsar Division,Ajaiwali BO,143502,BO,Delivery,AMRITSAR,PUNJAB,31.73,75.01
85792,Punjab Circle,Punjab West Region,Amritsar Division,Chogawan Rupowali BO,143502,BO,Delivery,AMRITSAR,PUNJAB,31.72525,74.99
85793,Punjab Circle,Punjab West Region,Amritsar Division,Allowal BO,143111,BO,Delivery,AMRITSAR,PUNJAB,31.5,75.14
85794,Punjab Circle,Punjab West Region,Amritsar Division,Bhorchi Rajputana BO,143111,BO,Delivery,AMRITSAR,PUNJAB,31.4851588,75.13
85795,Punjab Circle,Punjab West Region,Amritsar Division,Butari BO,143111,BO,Delivery,AMRITSAR,PUNJAB,31.55,75.19
85876,Punjab Circle,Punjab West Region,Amritsar Division,Raipur Kalan BO,143113,BO,Delivery,AMRITSAR,PUNJAB,31.66,75.04
85877,Punjab Circle,Punjab West Region,Amritsar Division,Bhangwan BO,143149,BO,Delivery,AMRITSAR,PUNJAB,31.59,75.06
85878,Punjab Circle,Punjab West Region,Amritsar Division,Chhajalwindi BO,143149,BO,Delivery,AMRITSAR,PUNJAB,31.55,75.12
85879,Punjab Circle,Punjab West Region,Amritsar Division,Pakharpura BO,143502,BO,Delivery,AMRITSAR,PUNJAB,31.77,75.09
85880,Punjab Circle,Punjab West Region,Amritsar Division,Talwandi Dasaunda Singh BO,143502,BO,Delivery,AMRITSAR,PUNJAB,31.68,75.04
85881,Punjab Circle,Punjab West Region,Amritsar Division,Waryam Nangal BO,143502,BO,Delivery,AMRITSAR,PUNJAB,31.72525,74.99
85882,Punjab Circle,Punjab West Region,Amritsar Division,Jaspal BO,143111,BO,Delivery,AMRITSAR,PUNJAB,31.61,75.2
85883,Punjab Circle,Punjab West Region,Amritsar Division,Kaleke BO,143111,BO,Delivery,AMRITSAR,PUNJAB,31.6,75.2
85887,Punjab Circle,Punjab West Region,Amritsar Division,Marjindpura BO,143304,BO,Delivery,Tarn Taran,PUNJAB,31.32,74.76
85888,Punjab Circle,Punjab West Region,Amritsar Division,Pahuwind BO,143303,BO,Delivery,Tarn Taran,PUNJAB,31.34,74.7
85889,Punjab Circle,Punjab West Region,Amritsar Division,Singhpura BO,143303,BO,Delivery,Tarn Taran,PUNJAB,31.348909,74.701391
85890,Punjab Circle,Punjab West Region,Amritsar Division,Alaadeenpur BO,143411,BO,Delivery,Tarn Taran,PUNJAB,31.37005,74.95
85891,Punjab Circle,Punjab West Region,Amritsar Division,Munda Pind BO,143407,BO,Delivery,Tarn Taran,PUNJAB,31.36,75.07
85892,Punjab Circle,Punjab West Region,Amritsar Division,Bhai Ladhu BO,143304,BO,Delivery,Tarn Taran,PUNJAB,31.26,74.68
85893,Punjab Circle,Punjab West Region,Amritsar Division,Chuslewar BO,143304,BO,Delivery,Tarn Taran,PUNJAB,31.27,74.79
85894,Punjab Circle,Punjab West Region,Amritsar Division,Dinewal BO,143406,BO,Delivery,Tarn Taran,PUNJAB,31.49,75.04
85895,Punjab Circle,Punjab West Region,Amritsar Division,Kallah BO,143406,BO,Delivery,Tarn Taran,PUNJAB,31.43,75.04
85896,Punjab Circle,Punjab West Region,Amritsar Division,Pakhoke BO,143406,BO,Delivery,Tarn Taran,PUNJAB,31.5,75.01
86180,Punjab Circle,Punjab West Region,Amritsar Division,Dall BO,143305,BO,Delivery,Tarn Taran,PUNJAB,31.35,74.57
86181,Punjab Circle,Punjab West Region,Amritsar Division,Algon Khurd BO,143419,BO,Delivery,Tarn Taran,PUNJAB,31.28,74.65
86182,Punjab Circle,Punjab West Region,Amritsar Division,Bhathal Bhai BO,143409,BO,Delivery,Tarn Taran,PUNJAB,31.33,74.98
86183,Punjab Circle,Punjab West Region,Amritsar Division,Mohanpura BO,143409,BO,Delivery,Tarn Taran,PUNJAB,32.13839,75.32
86184,Punjab Circle,Punjab West Region,Amritsar Division,Bhoprai BO,143416,BO,Delivery,Tarn Taran,PUNJAB,31.31155,74.84
86185,Punjab Circle,Punjab West Region,Amritsar Division,Bhuse BO,143107,BO,Delivery,Tarn Taran,PUNJAB,31.54,74.68
86191,Punjab Circle,Punjab West Region,Amritsar Division,Kakkar BO,143109,BO,Delivery,AMRITSAR,PUNJAB,31.72,74.54
86192,Punjab Circle,Punjab West Region,Amritsar Division,Bal Sarai BO,143204,BO,Delivery,AMRITSAR,PUNJAB,31.56,75.32
86193,Punjab Circle,Punjab West Region,Amritsar Division,Bhakna Kalan BO,143107,BO,Delivery,AMRITSAR,PUNJAB,31.58,74.72
86194,Punjab Circle,Punjab West Region,Amritsar Division,Ladhewal BO,143107,BO,Delivery,AMRITSAR,PUNJAB,31.58,74.72
86195,Punjab Circle,Punjab West Region,Amritsar Division,Thathgarh BO,143009,BO,Delivery,AMRITSAR,PUNJAB,31.55,74.8
86196,Punjab Circle,Punjab West Region,Amritsar Division,Wadala Johal BO,143113,BO,Delivery,AMRITSAR,PUNJAB,31.6443,75.01
86203,Punjab Circle,Punjab West Region,Amritsar Division,Blair BO,143303,BO,Delivery,Tarn Taran,PUNJAB,31.35,74.69
86204,Punjab Circle,Punjab West Region,Amritsar Division,Sugga BO,143303,BO,Delivery,Tarn Taran,PUNJAB,31.35,74.69
86205,Punjab Circle,Punjab West Region,Amritsar Division,Panjwar BO,143301,BO,Delivery,Tarn Taran,PUNJAB,31.45,74.78
86206,Punjab Circle,Punjab West Region,Amritsar Division,Pakhopura BO,143408,BO,Delivery,Tarn Taran,PUNJAB,31.26,75
86207,Punjab Circle,Punjab West Region,Amritsar Division,Jamarai BO,143411,BO,Delivery,Tarn Taran,PUNJAB,31.37,74.99
86208,Punjab Circle,Punjab West Region,Amritsar Division,Lalpura BO,143411,BO,Delivery,Tarn Taran,PUNJAB,31.3783041,74.9997688
86209,Punjab Circle,Punjab West Region,Amritsar Division,Rusulpur BO,143411,BO,Delivery,Tarn Taran,PUNJAB,31.37,74.95
86210,Punjab Circle,Punjab West Region,Amritsar Division,Shahabpur BO,143411,BO,Delivery,Tarn Taran,PUNJAB,31.39,74.92
86211,Punjab Circle,Punjab West Region,Amritsar Division,Khela BO,143407,BO,Delivery,Tarn Taran,PUNJAB,31.36,75.08
86212,Punjab Circle,Punjab West Region,Amritsar Division,Dhunda BO,143422,BO,Delivery,Tarn Taran,PUNJAB,31.34,75.13
86213,Punjab Circle,Punjab West Region,Amritsar Division,Manak Dheke BO,143422,BO,Delivery,Tarn Taran,PUNJAB,31.34,75.1
86214,Punjab Circle,Punjab West Region,Amritsar Division,Alipur BO,143412,BO,Delivery,Tarn Taran,PUNJAB,31.21,74.93
86215,Punjab Circle,Punjab West Region,Amritsar Division,Kirtowal BO,143412,BO,Delivery,Tarn Taran,PUNJAB,31.21,74.89
86216,Punjab Circle,Punjab West Region,Amritsar Division,Bahmniwala BO,143416,BO,Delivery,Tarn Taran,PUNJAB,31.31,74.83
86217,Punjab Circle,Punjab West Region,Amritsar Division,Kullah BO,143304,BO,Delivery,Tarn Taran,PUNJAB,31.29,74.81
86218,Punjab Circle,Punjab West Region,Amritsar Division,Manihala Jai Singh BO,143304,BO,Delivery,Tarn Taran,PUNJAB,31.29,74.79
86220,Punjab Circle,Punjab West Region,Amritsar Division,Devidaspura BO,143149,BO,Delivery,AMRITSAR,PUNJAB,31.59,75.03
86221,Punjab Circle,Punjab West Region,Amritsar Division,Mallian BO,143149,BO,Delivery,AMRITSAR,PUNJAB,31.56,75.08
86222,Punjab Circle,Punjab West Region,Amritsar Division,Jaintipur BO,143502,BO,Delivery,AMRITSAR,PUNJAB,31.77,75.1
86223,Punjab Circle,Punjab West Region,Amritsar Division,Ludhar BO,143502,BO,Delivery,AMRITSAR,PUNJAB,31.71,74.98
86235,Punjab Circle,Punjab West Region,Amritsar Division,Uddoke BO,143119,BO,Delivery,AMRITSAR,PUNJAB,31.71625,75.09745
86236,Punjab Circle,Punjab West Region,Amritsar Division,Chananke BO,143114,BO,Delivery,AMRITSAR,PUNJAB,31.69,75.2
86237,Punjab Circle,Punjab West Region,Amritsar Division,Rajdhan BO,143114,BO,Delivery,AMRITSAR,PUNJAB,31.62,75.23
86238,Punjab Circle,Punjab West Region,Amritsar Division,Udhonangal BO,143114,BO,Delivery,AMRITSAR,PUNJAB,31.67,75.23
86239,Punjab Circle,Punjab West Region,Amritsar Division,Bagga BO,143101,BO,Delivery,AMRITSAR,PUNJAB,31.6339843,74.8722592
86240,Punjab Circle,Punjab West Region,Amritsar Division,Saidoke BO,143114,BO,Delivery,AMRITSAR,PUNJAB,31.69,75.28
86241,Punjab Circle,Punjab West Region,Amritsar Division,Adiwala BO,143101,BO,Delivery,AMRITSAR,PUNJAB,31.73,74.83
86242,Punjab Circle,Punjab West Region,Amritsar Division,Dujowal BO,143603,BO,Delivery,AMRITSAR,PUNJAB,31.93,74.83
86243,Punjab Circle,Punjab West Region,Amritsar Division,Jatta BO,143603,BO,Delivery,AMRITSAR,PUNJAB,31.6339843,74.8722592
86244,Punjab Circle,Punjab West Region,Amritsar Division,Chakkare Khan BO,143112,BO,Delivery,AMRITSAR,PUNJAB,31.48,75.13
86245,Punjab Circle,Punjab West Region,Amritsar Division,Jallupura Khera BO,143112,BO,Delivery,AMRITSAR,PUNJAB,31.51,75.19
86246,Punjab Circle,Punjab West Region,Amritsar Division,Khojkipur BO,143112,BO,Delivery,AMRITSAR,PUNJAB,31.48,75.19
86247,Punjab Circle,Punjab West Region,Amritsar Division,Lidhar BO,143112,BO,Delivery,AMRITSAR,PUNJAB,31.5,75.21
86248,Punjab Circle,Punjab West Region,Amritsar Division,Mianwind BO,143112,BO,Delivery,AMRITSAR,PUNJAB,31.48,75.15
86249,Punjab Circle,Punjab West Region,Amritsar Division,Akalgarh Dhupaian BO,143116,BO,Delivery,AMRITSAR,PUNJAB,31.64,75.06
86250,Punjab Circle,Punjab West Region,Amritsar Division,Bhattike BO,143116,BO,Delivery,AMRITSAR,PUNJAB,31.64,75.17
86251,Punjab Circle,Punjab West Region,Amritsar Division,Chogawan Sidhpur BO,143116,BO,Delivery,AMRITSAR,PUNJAB,31.63,74.84
86252,Punjab Circle,Punjab West Region,Amritsar Division,Mallowal BO,143116,BO,Delivery,AMRITSAR,PUNJAB,31.69,75
86288,Punjab Circle,Punjab West Region,Amritsar Division,Vallah BO,143501,BO,Delivery,AMRITSAR,PUNJAB,31.63,74.94
86289,Punjab Circle,Punjab West Region,Amritsar Division,Ekal Gudda BO,143115,BO,Delivery,AMRITSAR,PUNJAB,31.51,75.07
86290,Punjab Circle,Punjab West Region,Amritsar Division,Jaura BO,143415,BO,Delivery,Tarn Taran,PUNJAB,31.36,74.84
86291,Punjab Circle,Punjab West Region,Amritsar Division,Sarhali Mandan BO,143415,BO,Delivery,Tarn Taran,PUNJAB,31.27,74.94
86292,Punjab Circle,Punjab West Region,Amritsar Division,Shahbazpura BO,143415,BO,Delivery,Tarn Taran,PUNJAB,31.3333443,74.866557
86293,Punjab Circle,Punjab West Region,Amritsar Division,Deo BO,143406,BO,Delivery,Tarn Taran,PUNJAB,31.45,75.03
86294,Punjab Circle,Punjab West Region,Amritsar Division,Jahangir BO,143406,BO,Delivery,Tarn Taran,PUNJAB,31.7,74.96
86295,Punjab Circle,Punjab West Region,Amritsar Division,Chhina Bidhi Chand BO,143305,BO,Delivery,Tarn Taran,PUNJAB,31.44,74.65
86296,Punjab Circle,Punjab West Region,Amritsar Division,Sidhwa BO,143305,BO,Delivery,Tarn Taran,PUNJAB,31.7,74.61
86297,Punjab Circle,Punjab West Region,Amritsar Division,Wan Tara Singh BO,143305,BO,Delivery,Tarn Taran,PUNJAB,31.32,74.55
86298,Punjab Circle,Punjab West Region,Amritsar Division,Dibbi Pura BO,143419,BO,Delivery,Tarn Taran,PUNJAB,31.15549,74.55
86299,Punjab Circle,Punjab West Region,Amritsar Division,Lakhna BO,143419,BO,Delivery,Tarn Taran,PUNJAB,31.25,74.57
86300,Punjab Circle,Punjab West Region,Amritsar Division,Mastgarh BO,143419,BO,Delivery,Tarn Taran,PUNJAB,31.18,74.53
86301,Punjab Circle,Punjab West Region,Amritsar Division,Brahmpura BO,143409,BO,Delivery,Tarn Taran,PUNJAB,32.13839,75.32
86302,Punjab Circle,Punjab West Region,Amritsar Division,Rani Villa BO,143409,BO,Delivery,Tarn Taran,PUNJAB,32.13839,75.32
86303,Punjab Circle,Punjab West Region,Amritsar Division,Bhagupura BO,143416,BO,Delivery,Tarn Taran,PUNJAB,31.25,74.84
86304,Punjab Circle,Punjab West Region,Amritsar Division,Bhatte Bhaini BO,143416,BO,Delivery,Tarn Taran,PUNJAB,31.31155,74.84
86305,Punjab Circle,Punjab West Region,Amritsar Division,Dubli BO,143416,BO,Delivery,Tarn Taran,PUNJAB,31.2,74.79
86306,Punjab Circle,Punjab West Region,Amritsar Division,Kot Budha BO,143416,BO,Delivery,Tarn Taran,PUNJAB,31.16,74.78
86307,Punjab Circle,Punjab West Region,Amritsar Division,Mahaneke Jandh BO,143416,BO,Delivery,Tarn Taran,PUNJAB,31.31155,74.84
86308,Punjab Circle,Punjab West Region,Amritsar Division,Lauka BO,143415,BO,Delivery,Tarn Taran,PUNJAB,31.333383,74.8666617
86309,Punjab Circle,Punjab West Region,Amritsar Division,Nandpur BO,143415,BO,Delivery,Tarn Taran,PUNJAB,31.33,74.92
86310,Punjab Circle,Punjab West Region,Amritsar Division,Nagoke BO,143117,BO,Delivery,Tarn Taran,PUNJAB,31.45,75.13
86311,Punjab Circle,Punjab West Region,Amritsar Division,Manawala Kalan BO,143115,BO,Delivery,AMRITSAR,PUNJAB,31.59,74.97
86312,Punjab Circle,Punjab West Region,Amritsar Division,Sarli Kalan BO,143115,BO,Delivery,AMRITSAR,PUNJAB,31.5,75.11
86314,Punjab Circle,Punjab West Region,Amritsar Division,Jalalusman BO,143114,BO,Delivery,AMRITSAR,PUNJAB,31.68,75.2
86315,Punjab Circle,Punjab West Region,Amritsar Division,Mehsampura BO,143114,BO,Delivery,AMRITSAR,PUNJAB,31.68,75.2
86316,Punjab Circle,Punjab West Region,Amritsar Division,Mehta BO,143114,BO,Delivery,AMRITSAR,PUNJAB,31.66,75.24
86317,Punjab Circle,Punjab West Region,Amritsar Division,Jhanjoti BO,143101,BO,Delivery,AMRITSAR,PUNJAB,31.72,74.75
86318,Punjab Circle,Punjab West Region,Amritsar Division,Loharka Kalan BO,143101,BO,Delivery,AMRITSAR,PUNJAB,31.73,74.86
86319,Punjab Circle,Punjab West Region,Amritsar Division,Mallunangal BO,143101,BO,Delivery,AMRITSAR,PUNJAB,31.73,74.95
86320,Punjab Circle,Punjab West Region,Amritsar Division,Dhardeo BO,143205,BO,Delivery,AMRITSAR,PUNJAB,31.63,75.25
86321,Punjab Circle,Punjab West Region,Amritsar Division,Ghagar Bhana BO,143205,BO,Delivery,AMRITSAR,PUNJAB,31.58,75.3
86322,Punjab Circle,Punjab West Region,Amritsar Division,Dist Jail BO,143008,BO,Delivery,AMRITSAR,PUNJAB,31.71,75.04
86323,Punjab Circle,Punjab West Region,Amritsar Division,Tanel BO,143116,BO,Delivery,AMRITSAR,PUNJAB,31.67,75.17
86324,Punjab Circle,Punjab West Region,Amritsar Division,Khankot Garden Colony BO,143501,BO,Delivery,AMRITSAR,PUNJAB,31.6,74.94
86325,Punjab Circle,Punjab West Region,Amritsar Division,Mudhal BO,143501,BO,Delivery,AMRITSAR,PUNJAB,31.68,74.95
86326,Punjab Circle,Punjab West Region,Amritsar Division,Viring BO,143117,BO,Delivery,Tarn Taran,PUNJAB,31.44,75.07
86327,Punjab Circle,Punjab West Region,Amritsar Division,Vain Poin BO,143117,BO,Delivery,Tarn Taran,PUNJAB,31.44645,74.94
86328,Punjab Circle,Punjab West Region,Amritsar Division,Mandir Mathra Bhagi BO,143305,BO,Delivery,Tarn Taran,PUNJAB,31.37455,74.59
86329,Punjab Circle,Punjab West Region,Amritsar Division,Mari Kamboke BO,143305,BO,Delivery,Tarn Taran,PUNJAB,31.33,74.6
86330,Punjab Circle,Punjab West Region,Amritsar Division,Mari Megha BO,143305,BO,Delivery,Tarn Taran,PUNJAB,31.35,74.63
86331,Punjab Circle,Punjab West Region,Amritsar Division,Amarkot BO,143419,BO,Delivery,Tarn Taran,PUNJAB,31.22,74.62
86332,Punjab Circle,Punjab West Region,Amritsar Division,Asal Autar BO,143419,BO,Delivery,Tarn Taran,PUNJAB,31.15549,74.55
86333,Punjab Circle,Punjab West Region,Amritsar Division,Bhure Kohna BO,143419,BO,Delivery,Tarn Taran,PUNJAB,31.3795513,74.7775828
86334,Punjab Circle,Punjab West Region,Amritsar Division,Bhure Nau BO,143419,BO,Delivery,Tarn Taran,PUNJAB,31.379829,74.77
86335,Punjab Circle,Punjab West Region,Amritsar Division,Mehndipura BO,143419,BO,Delivery,Tarn Taran,PUNJAB,31.15549,74.55
86336,Punjab Circle,Punjab West Region,Amritsar Division,Rattoke Gurudwara BO,143419,BO,Delivery,Tarn Taran,PUNJAB,31.1389065,74.62
86337,Punjab Circle,Punjab West Region,Amritsar Division,Thathian Mahantan BO,143409,BO,Delivery,Tarn Taran,PUNJAB,31.31,74.95
86338,Punjab Circle,Punjab West Region,Amritsar Division,Saidpur BO,143416,BO,Delivery,Tarn Taran,PUNJAB,31.67,75.11
86339,Punjab Circle,Punjab West Region,Amritsar Division,Shaheed BO,143416,BO,Delivery,Tarn Taran,PUNJAB,31.23,74.78
86340,Punjab Circle,Punjab West Region,Amritsar Division,Takarpura BO,143416,BO,Delivery,Tarn Taran,PUNJAB,31.31155,74.84
86367,Punjab Circle,Punjab West Region,Amritsar Division,Nizampura BO,143501,BO,Delivery,AMRITSAR,PUNJAB,31.67,74.93
86368,Punjab Circle,Punjab West Region,Amritsar Division,Manawala Khurd BO,143413,BO,Delivery,AMRITSAR,PUNJAB,31.46,73.13
86371,Punjab Circle,Punjab West Region,Amritsar Division,Bhittewad BO,143101,BO,Delivery,AMRITSAR,PUNJAB,31.72,74.71
86372,Punjab Circle,Punjab West Region,Amritsar Division,Heir BO,143101,BO,Delivery,AMRITSAR,PUNJAB,31.7,74.82
86373,Punjab Circle,Punjab West Region,Amritsar Division,Miran Kot BO,143101,BO,Delivery,AMRITSAR,PUNJAB,31.7,74.85
86374,Punjab Circle,Punjab West Region,Amritsar Division,Ghonewal BO,143603,BO,Delivery,AMRITSAR,PUNJAB,32.02,74.92
86375,Punjab Circle,Punjab West Region,Amritsar Division,Dahoorian BO,143603,BO,Delivery,AMRITSAR,PUNJAB,31.81,74.71
86376,Punjab Circle,Punjab West Region,Amritsar Division,Bhinder BO,143112,BO,Delivery,AMRITSAR,PUNJAB,31.53,75.19
86377,Punjab Circle,Punjab West Region,Amritsar Division,Chima Bath BO,143112,BO,Delivery,AMRITSAR,PUNJAB,31.52,75.25
86378,Punjab Circle,Punjab West Region,Amritsar Division,Pheruman BO,143112,BO,Delivery,AMRITSAR,PUNJAB,31.51,75.22
86379,Punjab Circle,Punjab West Region,Amritsar Division,Butter Sivya BO,143205,BO,Delivery,AMRITSAR,PUNJAB,31.58,75.3
86380,Punjab Circle,Punjab West Region,Amritsar Division,Gumtala BO,143008,BO,Delivery,AMRITSAR,PUNJAB,31.67,74.85
